地域,,,,,,,,人口,平成22年,平成22年～27年の,平成22年～27年の,,,,,年齢（総数）,,,,年齢別割合（総数）,,,年齢（男）,,,,年齢別割合（男）,,,年齢（女）,,,,年齢別割合（女）,,,,国籍,,世帯,,,,,,,,,,,,,
,,,,,,,,総数,組替人口,人口増減数,人口増減率,面積,人口密度,平均年齢,年齢中位数,"総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合","総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合","総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合",人口性比,日本人,外国人,世帯総数,一般世帯,施設等の世帯,平成22年組替世帯総数,一般世帯数,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（女100人につき男）,,,,,,,,"うち
08,08222,,,,2,茨城県,鹿嶋市,"67,879 ","66,093 ","1,786",2.7,106.02 ,640.2,46.5 ,47.3 ,"67,879 ","8,719 ","40,017 ","18,708 ",12.9 ,59.3 ,27.7 ,"35,089 ","4,387 ","21,599 ","8,773 ",12.6 ,62.1 ,25.2 ,"32,790 ","4,332 ","18,418 ","9,935 ",13.3 ,56.4 ,30.4 ,107.0 ,"67,006 ",773 ,"27,450 ","27,408 ",42 ,"25,199 ","27,408 ","15,457 ","6,433 ","6,843 ",381 ,"1,800 ","8,674 ","2,747 ","3,789 ","2,172 "
08,08223,,,,2,茨城県,潮来市,"29,111 ","30,534 ","-1,423",-4.7,71.40 ,407.7,48.0 ,50.3 ,"29,111 ","3,341 ","17,331 ","8,253 ",11.6 ,59.9 ,28.5 ,"14,415 ","1,687 ","8,859 ","3,742 ",11.8 ,62.0 ,26.2 ,"14,696 ","1,654 ","8,472 ","4,511 ",11.3 ,57.9 ,30.8 ,98.1 ,"28,728 ",330 ,"10,547 ","10,537 ",10 ,"10,384 ","10,537 ","5,841 ","1,949 ","2,786 ",204 ,902 ,"2,636 ","1,046 ","1,175 ","1,459 "
08,08224,関東,,,2,茨城県,守谷市,"64,753 ","62,482 ","2,271",3.6,35.71 ,"1,813.3",42.4 ,42.5 ,"64,753 ","10,243 ","41,528 ","12,651 ",15.9 ,64.5 ,19.6 ,"32,742 ","5,318 ","21,043 ","6,124 ",16.4 ,64.8 ,18.9 ,"32,011 ","4,925 ","20,485 ","6,527 ",15.4 ,64.1 ,20.4 ,102.3 ,"63,989 ",614 ,"24,867 ","24,856 ",11 ,"22,854 ","24,856 ","16,847 ","5,600 ","9,350 ",312 ,"1,585 ","6,015 ","1,518 ","2,736 ","1,248 "
08,08225,,,,2,茨城県,常陸大宮市,"42,587 ","45,178 ","-2,591",-5.7,348.45 ,122.2,51.1 ,54.6 ,"42,587 ","4,483 ","23,685 ","14,005 ",10.6 ,56.2 ,33.2 ,"20,953 ","2,318 ","12,158 ","6,246 ",11.2 ,58.7 ,30.1 ,"21,634 ","2,165 ","11,527 ","7,759 ",10.1 ,53.7 ,36.2 ,96.9 ,"42,363 ",188 ,"16,005 ","15,963 ",42 ,"16,087 ","15,963 ","9,500 ","3,664 ","4,313 ",285 ,"1,238 ","3,866 ","2,025 ","2,379 ","1,603 "
08,08226,,,,2,茨城県,那珂市,"54,276 ","54,240 ",36,0.1,97.82 ,554.9,48.1 ,49.9 ,"54,276 ","6,779 ","31,580 ","15,693 ",12.5 ,58.4 ,29.0 ,"26,422 ","3,493 ","15,782 ","7,040 ",13.3 ,60.0 ,26.8 ,"27,854 ","3,286 ","15,798 ","8,653 ",11.8 ,57.0 ,31.2 ,94.9 ,"54,045 ",166 ,"20,025 ","19,965 ",60 ,"18,889 ","19,965 ","13,354 ","4,968 ","6,546 ",311 ,"1,529 ","4,044 ","1,927 ","2,982 ","1,662 "
08,08227,,,,2,茨城県,筑西市,"104,573 ","108,527 ","-3,954",-3.6,205.30 ,509.4,47.7 ,49.2 ,"104,573 ","12,759 ","62,316 ","29,178 ",12.2 ,59.8 ,28.0 ,"51,663 ","6,475 ","32,096 ","12,847 ",12.6 ,62.4 ,25.0 ,"52,910 ","6,284 ","30,220 ","16,331 ",11.9 ,57.2 ,30.9 ,97.6 ,"102,959 ","1,511 ","35,683 ","35,613 ",70 ,"35,188 ","35,613 ","19,619 ","6,494 ","9,461 ",629 ,"3,035 ","7,682 ","3,072 ","3,796 ","6,057 "
08,08228,,,,2,茨城県,坂東市,"54,087 ","56,114 ","-2,027",-3.6,123.03 ,439.6,46.9 ,48.0 ,"54,087 ","6,839 ","32,517 ","14,359 ",12.7 ,60.5 ,26.7 ,"27,298 ","3,435 ","17,104 ","6,519 ",12.7 ,63.2 ,24.1 ,"26,789 ","3,404 ","15,413 ","7,840 ",12.8 ,57.8 ,29.4 ,101.9 ,"52,753 ","1,249 ","17,327 ","17,282 ",45 ,"16,763 ","17,282 ","8,881 ","2,735 ","4,444 ",333 ,"1,369 ","3,524 ","1,203 ","1,559 ","3,688 "
08,08229,,,,2,茨城県,稲敷市,"42,810 ","46,895 ","-4,085",-8.7,205.81 ,208.0,50.4 ,53.9 ,"42,810 ","4,253 ","24,920 ","13,552 ",10.0 ,58.3 ,31.7 ,"21,218 ","2,157 ","13,046 ","5,943 ",10.2 ,61.7 ,28.1 ,"21,592 ","2,096 ","11,874 ","7,609 ",9.7 ,55.0 ,35.3 ,98.3 ,"42,088 ",712 ,"14,453 ","14,432 ",21 ,"14,809 ","14,432 ","7,585 ","2,671 ","3,396 ",314 ,"1,204 ","3,107 ","1,433 ","1,620 ","2,686 "
08,08230,関東,,,2,茨城県,かすみがうら市,"42,147 ","43,553 ","-1,406",-3.2,156.60 ,269.1,47.2 ,48.2 ,"42,147 ","5,172 ","25,216 ","11,693 ",12.3 ,59.9 ,27.8 ,"21,331 ","2,697 ","13,195 ","5,383 ",12.7 ,62.0 ,25.3 ,"20,816 ","2,475 ","12,021 ","6,310 ",11.9 ,57.8 ,30.3 ,102.5 ,"41,336 ",798 ,"15,142 ","15,109 ",33 ,"14,730 ","15,109 ","8,614 ","2,965 ","4,282 ",266 ,"1,101 ","3,767 ","1,196 ","1,751 ","1,925 "
08,08231,,,,2,茨城県,桜川市,"42,632 ","45,673 ","-3,041",-6.7,180.06 ,236.8,49.2 ,52.0 ,"42,632 ","4,892 ","25,106 ","12,592 ",11.5 ,58.9 ,29.6 ,"20,963 ","2,587 ","12,943 ","5,411 ",12.4 ,61.8 ,25.8 ,"21,669 ","2,305 ","12,163 ","7,181 ",10.6 ,56.2 ,33.2 ,96.7 ,"42,468 ",158 ,"13,585 ","13,551 ",34 ,"13,632 ","13,551 ","7,145 ","2,307 ","3,432 ",262 ,"1,144 ","2,488 ","1,227 ","1,373 ","2,842 "
08,08232,,,,2,茨城県,神栖市,"94,522 ","94,795 ",-273,-0.3,146.94 ,643.3,43.5 ,43.8 ,"94,522 ","13,713 ","60,907 ","19,576 ",14.6 ,64.7 ,20.8 ,"48,705 ","7,054 ","32,624 ","8,770 ",14.6 ,67.3 ,18.1 ,"45,817 ","6,659 ","28,283 ","10,806 ",14.6 ,61.8 ,23.6 ,106.3 ,"92,290 ","2,183 ","37,221 ","37,180 ",41 ,"35,901 ","37,180 ","20,105 ","6,363 ","10,208 ",598 ,"2,936 ","11,696 ","2,659 ","2,722 ","3,499 "
08,08233,,,,2,茨城県,行方市,"34,909 ","37,611 ","-2,702",-7.2,222.48 ,156.9,50.3 ,53.8 ,"34,909 ","3,796 ","20,103 ","11,001 ",10.9 ,57.6 ,31.5 ,"17,213 ","1,861 ","10,498 ","4,847 ",10.8 ,61.0 ,28.2 ,"17,696 ","1,935 ","9,605 ","6,154 ",10.9 ,54.3 ,34.8 ,97.3 ,"34,159 ",749 ,"11,115 ","11,095 ",20 ,"11,346 ","11,095 ","5,252 ","1,700 ","2,437 ",230 ,885 ,"2,217 ",893 ,"1,074 ","2,671 "
08,08234,,,,2,茨城県,鉾田市,"48,147 ","50,156 ","-2,009",-4.0,207.61 ,231.9,48.9 ,51.6 ,"48,147 ","5,357 ","28,150 ","14,560 ",11.1 ,58.6 ,30.3 ,"24,303 ","2,756 ","14,917 ","6,578 ",11.4 ,61.5 ,27.1 ,"23,844 ","2,601 ","13,233 ","7,982 ",10.9 ,55.6 ,33.5 ,101.9 ,"46,249 ","1,874 ","17,430 ","17,401 ",29 ,"16,810 ","17,401 ","8,559 ","3,173 ","3,824 ",307 ,"1,255 ","4,861 ","1,719 ","2,065 ","2,838 "
08,08235,関東,,,2,茨城県,つくばみらい市,"49,136 ","44,461 ","4,675",10.5,79.16 ,620.7,44.5 ,43.8 ,"49,136 ","7,071 ","29,767 ","12,050 ",14.5 ,60.9 ,24.6 ,"24,685 ","3,663 ","15,304 ","5,552 ",14.9 ,62.4 ,22.6 ,"24,451 ","3,408 ","14,463 ","6,498 ",14.0 ,59.3 ,26.7 ,101.0 ,"48,744 ",335 ,"18,137 ","18,129 ",8 ,"15,273 ","18,129 ","11,126 ","3,914 ","5,731 ",266 ,"1,215 ","4,215 ","1,274 ","2,065 ","1,934 "
08,08236,,,,2,茨城県,小美玉市,"50,911 ","52,279 ","-1,368",-2.6,144.74 ,351.7,46.5 ,47.2 ,"50,911 ","6,507 ","30,902 ","13,435 ",12.8 ,60.8 ,26.4 ,"25,696 ","3,307 ","16,250 ","6,101 ",12.9 ,63.3 ,23.8 ,"25,215 ","3,200 ","14,652 ","7,334 ",12.7 ,58.2 ,29.1 ,101.9 ,"50,097 ",790 ,"17,491 ","17,429 ",62 ,"17,207 ","17,429 ","10,480 ","3,524 ","5,207 ",326 ,"1,423 ","3,743 ","1,424 ","2,032 ","2,266 "
08,08302,,,,3,茨城県,茨城町,"32,921 ","34,513 ","-1,592",-4.6,121.58 ,270.8,49.3 ,52.1 ,"32,921 ","3,716 ","19,029 ","10,128 ",11.3 ,57.9 ,30.8 ,"16,216 ","1,942 ","9,736 ","4,509 ",12.0 ,60.1 ,27.9 ,"16,705 ","1,774 ","9,293 ","5,619 ",10.6 ,55.7 ,33.7 ,97.1 ,"32,583 ",326 ,"11,356 ","11,310 ",46 ,"11,187 ","11,310 ","6,706 ","2,396 ","3,205 ",199 ,906 ,"2,362 ","1,067 ","1,488 ","1,543 "
08,08309,,,,3,茨城県,大洗町,"16,886 ","18,328 ","-1,442",-7.9,23.74 ,711.3,49.6 ,52.0 ,"16,886 ","1,827 ","9,788 ","5,149 ",10.9 ,58.4 ,30.7 ,"8,279 ",948 ,"5,042 ","2,205 ",11.6 ,61.5 ,26.9 ,"8,607 ",879 ,"4,746 ","2,944 ",10.3 ,55.4 ,34.4 ,96.2 ,"16,264 ",592 ,"6,661 ","6,649 ",12 ,"7,021 ","6,649 ","3,732 ","1,251 ","1,715 ",126 ,640 ,"1,945 ",808 ,760 ,609 
08,08310,,,,3,茨城県,城里町,"19,800 ","21,491 ","-1,691",-7.9,161.80 ,122.4,51.0 ,54.7 ,"19,800 ","1,970 ","11,561 ","6,260 ",10.0 ,58.4 ,31.6 ,"9,633 ","1,014 ","5,829 ","2,785 ",10.5 ,60.5 ,28.9 ,"10,167 ",956 ,"5,732 ","3,475 ",9.4 ,56.4 ,34.2 ,94.7 ,"19,728 ",71 ,"7,066 ","7,059 ",7 ,"7,142 ","7,059 ","4,402 ","1,593 ","2,063 ",150 ,596 ,"1,318 ",822 ,981 ,869 
08,08341,,,,3,茨城県,東海村,"37,713 ","37,438 ",275,0.7,37.98 ,993.0,44.2 ,44.3 ,"37,713 ","5,870 ","22,388 ","8,941 ",15.8 ,60.2 ,24.0 ,"19,031 ","3,045 ","11,590 ","4,062 ",16.3 ,62.0 ,21.7 ,"18,682 ","2,825 ","10,798 ","4,879 ",15.3 ,58.4 ,26.4 ,101.9 ,"37,484 ",209 ,"14,494 ","14,469 ",25 ,"14,113 ","14,469 ","9,348 ","3,354 ","4,887 ",165 ,942 ,"3,701 ","1,028 ","1,923 ",867 
08,08364,,,,3,茨城県,大子町,"18,053 ","20,073 ","-2,020",-10.1,325.76 ,55.4,55.8 ,60.5 ,"18,053 ","1,529 ","9,215 ","7,286 ",8.5 ,51.1 ,40.4 ,"8,765 ",788 ,"4,844 ","3,122 ",9.0 ,55.3 ,35.7 ,"9,288 ",741 ,"4,371 ","4,164 ",8.0 ,47.1 ,44.9 ,94.4 ,"17,968 ",74 ,"6,733 ","6,721 ",12 ,"7,140 ","6,721 ","3,435 ","1,556 ","1,199 ",123 ,557 ,"1,721 ","1,106 ","1,084 ",945 
08,08442,関東,,,3,茨城県,美浦村,"15,842 ","17,299 ","-1,457",-8.4,66.61 ,237.8,47.6 ,49.1 ,"15,842 ","1,836 ","9,720 ","4,280 ",11.6 ,61.4 ,27.0 ,"8,048 ",936 ,"5,213 ","1,895 ",11.6 ,64.8 ,23.6 ,"7,794 ",900 ,"4,507 ","2,385 ",11.6 ,57.8 ,30.6 ,103.3 ,"15,615 ",227 ,"5,958 ","5,948 ",10 ,"6,305 ","5,948 ","3,430 ","1,245 ","1,613 ",119 ,453 ,"1,574 ",539 ,655 ,651 
08,08443,関東,,,3,茨城県,阿見町,"47,535 ","47,940 ",-405,-0.8,71.40 ,665.8,45.6 ,45.8 ,"47,535 ","6,158 ","29,059 ","12,013 ",13.0 ,61.5 ,25.4 ,"23,496 ","3,117 ","14,808 ","5,388 ",13.4 ,63.5 ,23.1 ,"24,039 ","3,041 ","14,251 ","6,625 ",12.7 ,59.6 ,27.7 ,97.7 ,"46,881 ",594 ,"18,801 ","18,772 ",29 ,"17,969 ","18,772 ","10,854 ","3,781 ","5,323 ",289 ,"1,461 ","5,622 ","1,519 ","2,151 ","1,498 "
08,08447,関東,,,3,茨城県,河内町,"9,168 ","10,172 ","-1,004",-9.9,44.30 ,207.0,51.8 ,55.2 ,"9,168 ",790 ,"5,232 ","3,146 ",8.6 ,57.1 ,34.3 ,"4,495 ",395 ,"2,737 ","1,363 ",8.8 ,60.9 ,30.3 ,"4,673 ",395 ,"2,495 ","1,783 ",8.5 ,53.4 ,38.2 ,96.2 ,"9,122 ",45 ,"2,950 ","2,947 ",3 ,"3,004 ","2,947 ","1,550 ",517 ,687 ,74 ,272 ,485 ,298 ,351 ,661 
08,08521,,,,3,茨城県,八千代町,"22,021 ","23,106 ","-1,085",-4.7,58.99 ,373.3,46.9 ,48.0 ,"22,021 ","2,770 ","13,333 ","5,826 ",12.6 ,60.8 ,26.6 ,"11,309 ","1,474 ","7,171 ","2,595 ",13.1 ,63.8 ,23.1 ,"10,712 ","1,296 ","6,162 ","3,231 ",12.1 ,57.6 ,30.2 ,105.6 ,"21,211 ",760 ,"6,799 ","6,792 ",7 ,"6,756 ","6,792 ","2,910 ",866 ,"1,463 ",113 ,468 ,"1,544 ",414 ,494 ,"1,840 "
08,08542,関東,,,3,茨城県,五霞町,"8,786 ","9,410 ",-624,-6.6,23.11 ,380.2,48.6 ,51.3 ,"8,786 ",896 ,"5,405 ","2,407 ",10.3 ,62.1 ,27.6 ,"4,408 ",452 ,"2,784 ","1,126 ",10.4 ,63.8 ,25.8 ,"4,378 ",444 ,"2,621 ","1,281 ",10.2 ,60.3 ,29.5 ,100.7 ,"8,661 ",78 ,"2,894 ","2,890 ",4 ,"2,927 ","2,890 ","1,662 ",521 ,844 ,68 ,229 ,527 ,212 ,279 ,508 
08,08546,関東,,,3,茨城県,境町,"24,517 ","25,714 ","-1,197",-4.7,46.59 ,526.2,46.7 ,47.7 ,"24,517 ","3,199 ","14,832 ","6,453 ",13.1 ,60.6 ,26.4 ,"12,217 ","1,595 ","7,684 ","2,913 ",13.1 ,63.0 ,23.9 ,"12,300 ","1,604 ","7,148 ","3,540 ",13.0 ,58.2 ,28.8 ,99.3 ,"24,028 ",483 ,"8,061 ","8,051 ",10 ,"7,923 ","8,051 ","4,289 ","1,315 ","2,209 ",154 ,611 ,"1,702 ",596 ,748 ,"1,532 "
08,08564,関東,,,3,茨城県,利根町,"16,313 ","17,473 ","-1,160",-6.6,24.90 ,655.1,52.8 ,59.4 ,"16,313 ","1,426 ","8,184 ","6,232 ",9.0 ,51.7 ,39.3 ,"7,981 ",712 ,"4,116 ","2,912 ",9.2 ,53.2 ,37.6 ,"8,332 ",714 ,"4,068 ","3,320 ",8.8 ,50.2 ,41.0 ,95.8 ,"16,141 ",150 ,"6,138 ","6,130 ",8 ,"6,131 ","6,130 ","4,088 ","1,864 ","1,637 ",127 ,460 ,"1,076 ",615 ,"1,409 ",586 
09,09000,,,,a,栃木県,栃木県,"1,974,255 ","2,007,683 ","-33,428",-1.7,"6,408.09 ",308.1,46.4 ,46.9 ,"1,974,255 ","252,836 ","1,203,616 ","508,392 ",12.9 ,61.3 ,25.9 ,"981,626 ","129,488 ","621,806 ","224,907 ",13.3 ,63.7 ,23.0 ,"992,629 ","123,348 ","581,810 ","283,485 ",12.5 ,58.8 ,28.7 ,98.9 ,"1,927,885 ","26,494 ","763,097 ","761,863 ","1,234 ","745,604 ","761,863 ","431,675 ","150,065 ","212,210 ","11,540 ","57,860 ","219,720 ","69,790 ","80,800 ","73,732 "
09,09201,,宇都宮,○,2,栃木県,宇都宮市,"518,594 ","511,739 ","6,855",1.3,416.85 ,"1,244.1",44.5 ,44.2 ,"518,594 ","70,889 ","327,930 ","119,000 ",13.7 ,63.3 ,23.0 ,"258,960 ","36,154 ","169,988 ","52,383 ",14.0 ,65.8 ,20.3 ,"259,634 ","34,735 ","157,942 ","66,617 ",13.4 ,60.9 ,25.7 ,99.7 ,"496,618 ","5,278 ","217,419 ","217,163 ",256 ,"210,482 ","217,163 ","123,068 ","43,935 ","60,907 ","2,750 ","15,476 ","73,337 ","19,032 ","21,125 ","13,142 "
09,09202,,,,2,栃木県,足利市,"149,452 ","154,530 ","-5,078",-3.3,177.76 ,840.8,48.5 ,50.0 ,"149,452 ","17,432 ","86,168 ","45,047 ",11.7 ,58.0 ,30.3 ,"73,161 ","8,777 ","44,274 ","19,598 ",12.1 ,60.9 ,27.0 ,"76,291 ","8,655 ","41,894 ","25,449 ",11.4 ,55.1 ,33.5 ,95.9 ,"146,451 ","2,855 ","60,186 ","60,036 ",150 ,"59,134 ","60,036 ","35,562 ","12,910 ","16,416 ","1,051 ","5,185 ","17,381 ","7,285 ","7,930 ","4,309 "
09,09203,,宇都宮,,2,栃木県,栃木市,"159,211 ","164,024 ","-4,813",-2.9,331.50 ,480.3,48.1 ,49.6 ,"159,211 ","18,963 ","94,138 ","45,706 ",11.9 ,59.3 ,28.8 ,"78,209 ","9,721 ","47,969 ","20,244 ",12.5 ,61.6 ,26.0 ,"81,002 ","9,242 ","46,169 ","25,462 ",11.4 ,57.1 ,31.5 ,96.6 ,"156,531 ","2,558 ","57,838 ","57,757 ",81 ,"56,489 ","57,757 ","33,560 ","11,531 ","16,485 ",963 ,"4,581 ","13,714 ","5,636 ","6,962 ","7,234 "
09,09204,,,,2,栃木県,佐野市,"118,919 ","121,249 ","-2,330",-1.9,356.04 ,334.0,47.6 ,48.9 ,"118,919 ","14,364 ","70,826 ","33,079 ",12.1 ,59.9 ,28.0 ,"58,507 ","7,324 ","36,408 ","14,422 ",12.6 ,62.6 ,24.8 ,"60,412 ","7,040 ","34,418 ","18,657 ",11.7 ,57.3 ,31.0 ,96.8 ,"116,968 ","1,744 ","46,390 ","46,301 ",89 ,"45,178 ","46,301 ","27,047 ","9,393 ","12,888 ",816 ,"3,950 ","12,664 ","5,163 ","5,360 ","4,217 "
09,09205,,宇都宮,,2,栃木県,鹿沼市,"98,374 ","102,348 ","-3,974",-3.9,490.64 ,200.5,47.1 ,48.2 ,"98,374 ","12,613 ","58,998 ","26,488 ",12.9 ,60.1 ,27.0 ,"48,488 ","6,452 ","30,187 ","11,671 ",13.4 ,62.5 ,24.2 ,"49,886 ","6,161 ","28,811 ","14,817 ",12.4 ,57.9 ,29.8 ,97.2 ,"97,119 ","1,012 ","35,079 ","35,032 ",47 ,"34,999 ","35,032 ","20,559 ","6,682 ","10,351 ",615 ,"2,911 ","7,884 ","3,349 ","3,771 ","4,547 "
09,09206,,宇都宮,,2,栃木県,日光市,"83,386 ","90,066 ","-6,680",-7.4,"1,449.83 ",57.5,50.3 ,53.2 ,"83,386 ","8,794 ","47,371 ","27,030 ",10.6 ,56.9 ,32.5 ,"40,431 ","4,541 ","24,167 ","11,602 ",11.3 ,60.0 ,28.8 ,"42,955 ","4,253 ","23,204 ","15,428 ",9.9 ,54.1 ,36.0 ,94.1 ,"82,808 ",505 ,"32,658 ","32,589 ",69 ,"33,926 ","32,589 ","17,757 ","6,760 ","7,725 ",543 ,"2,729 ","9,423 ","4,562 ","4,185 ","3,465 "
09,09208,関東,宇都宮,,2,栃木県,小山市,"166,760 ","164,454 ","2,306",1.4,171.76 ,970.9,44.4 ,44.5 ,"166,760 ","22,523 ","105,124 ","37,162 ",13.7 ,63.8 ,22.5 ,"84,100 ","11,630 ","54,758 ","16,649 ",14.0 ,65.9 ,20.1 ,"82,660 ","10,893 ","50,366 ","20,513 ",13.3 ,61.6 ,25.1 ,101.7 ,"161,450 ","4,389 ","65,792 ","65,698 ",94 ,"62,844 ","65,698 ","36,521 ","11,827 ","18,993 ",922 ,"4,779 ","20,498 ","4,807 ","5,846 ","5,679 "
09,09209,,宇都宮,,2,栃木県,真岡市,"79,539 ","82,289 ","-2,750",-3.3,167.34 ,475.3,45.2 ,45.5 ,"79,539 ","11,292 ","49,000 ","18,948 ",14.3 ,61.8 ,23.9 ,"39,910 ","5,735 ","25,400 ","8,588 ",14.4 ,63.9 ,21.6 ,"39,629 ","5,557 ","23,600 ","10,360 ",14.1 ,59.7 ,26.2 ,100.7 ,"76,711 ","2,723 ","27,949 ","27,915 ",34 ,"27,577 ","27,915 ","15,741 ","4,958 ","8,166 ",469 ,"2,148 ","6,563 ","1,908 ","2,588 ","4,004 "
09,09210,,宇都宮,,2,栃木県,大田原市,"75,457 ","77,729 ","-2,272",-2.9,354.36 ,212.9,46.4 ,46.8 ,"75,457 ","9,056 ","46,574 ","18,817 ",12.2 ,62.6 ,25.3 ,"37,673 ","4,599 ","24,195 ","8,396 ",12.4 ,65.1 ,22.6 ,"37,784 ","4,457 ","22,379 ","10,421 ",12.0 ,60.1 ,28.0 ,99.7 ,"74,163 ",889 ,"28,753 ","28,685 ",68 ,"28,075 ","28,685 ","13,997 ","4,766 ","6,868 ",405 ,"1,958 ","9,616 ","2,092 ","2,586 ","3,497 "
09,09211,,宇都宮,,2,栃木県,矢板市,"33,354 ","35,343 ","-1,989",-5.6,170.46 ,195.7,48.0 ,49.8 ,"33,354 ","4,011 ","19,829 ","9,401 ",12.1 ,59.7 ,28.3 ,"16,589 ","2,112 ","10,273 ","4,130 ",12.8 ,62.2 ,25.0 ,"16,765 ","1,899 ","9,556 ","5,271 ",11.4 ,57.1 ,31.5 ,99.0 ,"33,046 ",274 ,"12,342 ","12,311 ",31 ,"12,438 ","12,311 ","6,976 ","2,429 ","3,294 ",214 ,"1,039 ","3,171 ","1,196 ","1,422 ","1,495 "
09,09213,,宇都宮,,2,栃木県,那須塩原市,"117,146 ","117,812 ",-666,-0.6,592.74 ,197.6,45.4 ,45.8 ,"117,146 ","15,836 ","71,997 ","27,944 ",13.7 ,62.2 ,24.1 ,"58,148 ","8,150 ","36,809 ","12,385 ",14.2 ,64.2 ,21.6 ,"58,998 ","7,686 ","35,188 ","15,559 ",13.2 ,60.2 ,26.6 ,98.6 ,"115,059 ","1,597 ","45,608 ","45,540 ",68 ,"44,602 ","45,540 ","25,444 ","8,983 ","12,260 ",667 ,"3,534 ","13,341 ","3,767 ","4,512 ","4,484 "
09,09214,,宇都宮,,2,栃木県,さくら市,"44,901 ","44,768 ",133,0.3,125.63 ,357.4,44.9 ,44.7 ,"44,901 ","6,417 ","27,694 ","10,648 ",14.3 ,61.9 ,23.8 ,"23,368 ","3,269 ","15,262 ","4,746 ",14.0 ,65.6 ,20.4 ,"21,533 ","3,148 ","12,432 ","5,902 ",14.7 ,57.9 ,27.5 ,108.5 ,"44,651 ",235 ,"15,648 ","15,588 ",60 ,"14,917 ","15,588 ","8,926 ","2,866 ","4,680 ",221 ,"1,159 ","3,959 ","1,119 ","1,475 ","1,861 "
09,09215,,宇都宮,,2,栃木県,那須烏山市,"27,047 ","29,206 ","-2,159",-7.4,174.35 ,155.1,51.0 ,54.6 ,"27,047 ","2,856 ","15,241 ","8,950 ",10.6 ,56.4 ,33.1 ,"13,340 ","1,479 ","7,943 ","3,918 ",11.1 ,59.5 ,29.4 ,"13,707 ","1,377 ","7,298 ","5,032 ",10.0 ,53.2 ,36.7 ,97.3 ,"26,867 ",180 ,"9,439 ","9,407 ",32 ,"9,586 ","9,407 ","5,198 ","1,851 ","2,365 ",216 ,766 ,"2,041 ","1,052 ","1,212 ","1,458 "
09,09216,関東,宇都宮,,2,栃木県,下野市,"59,431 ","59,483 ",-52,-0.1,74.59 ,796.8,44.5 ,44.9 ,"59,431 ","8,206 ","37,656 ","13,329 ",13.9 ,63.6 ,22.5 ,"29,376 ","4,255 ","19,022 ","5,997 ",14.5 ,65.0 ,20.5 ,"30,055 ","3,951 ","18,634 ","7,332 ",13.2 ,62.3 ,24.5 ,97.7 ,"58,876 ",459 ,"21,394 ","21,368 ",26 ,"20,501 ","21,368 ","12,705 ","4,133 ","6,832 ",311 ,"1,429 ","5,413 ","1,398 ","2,045 ","2,346 "
09,09301,,宇都宮,,3,栃木県,上三川町,"31,046 ","31,621 ",-575,-1.8,54.39 ,570.8,43.4 ,43.7 ,"31,046 ","4,620 ","19,977 ","6,294 ",15.0 ,64.7 ,20.4 ,"15,951 ","2,406 ","10,555 ","2,874 ",15.2 ,66.7 ,18.1 ,"15,095 ","2,214 ","9,422 ","3,420 ",14.7 ,62.6 ,22.7 ,105.7 ,"30,757 ",221 ,"10,777 ","10,767 ",10 ,"10,390 ","10,767 ","6,379 ","1,842 ","3,688 ",167 ,682 ,"2,507 ",586 ,857 ,"1,369 "
09,09342,,宇都宮,,3,栃木県,益子町,"23,281 ","24,348 ","-1,067",-4.4,89.40 ,260.4,47.8 ,50.4 ,"23,281 ","2,882 ","14,080 ","6,291 ",12.4 ,60.6 ,27.1 ,"11,542 ","1,478 ","7,179 ","2,871 ",12.8 ,62.3 ,24.9 ,"11,739 ","1,404 ","6,901 ","3,420 ",12.0 ,58.9 ,29.2 ,98.3 ,"23,113 ",155 ,"7,787 ","7,773 ",14 ,"7,801 ","7,773 ","4,529 ","1,515 ","2,299 ",144 ,571 ,"1,501 ",694 ,782 ,"1,222 "
09,09343,,宇都宮,,3,栃木県,茂木町,"13,188 ","15,018 ","-1,830",-12.2,172.69 ,76.4,53.7 ,58.2 ,"13,188 ","1,238 ","7,059 ","4,890 ",9.4 ,53.5 ,37.1 ,"6,443 ",625 ,"3,648 ","2,169 ",9.7 ,56.6 ,33.7 ,"6,745 ",613 ,"3,411 ","2,721 ",9.1 ,50.6 ,40.3 ,95.5 ,"13,135 ",53 ,"4,572 ","4,563 ",9 ,"4,799 ","4,563 ","2,450 ","1,018 ","1,017 ",65 ,350 ,919 ,573 ,717 ,793 
09,09344,,宇都宮,,3,栃木県,市貝町,"11,720 ","12,094 ",-374,-3.1,64.25 ,182.4,47.1 ,49.1 ,"11,720 ","1,436 ","7,306 ","2,954 ",12.3 ,62.5 ,25.3 ,"5,939 ",716 ,"3,864 ","1,348 ",12.1 ,65.2 ,22.7 ,"5,781 ",720 ,"3,442 ","1,606 ",12.5 ,59.7 ,27.8 ,102.7 ,"11,596 ",120 ,"4,109 ","4,106 ",3 ,"4,018 ","4,106 ","2,336 ",789 ,"1,230 ",60 ,257 ,911 ,316 ,409 ,592 
